id,code,commonName,className,order,scientificName
4629,ACRARU,Great Reed Warbler,AVES,Passeriformes,Acrocephalus arundinaceus
4630,ACRAGR,Paddyfield Warbler,AVES,Passeriformes,Acrocephalus agricola
4631,AEGCAU,Long-tailed Tit,AVES,Passeriformes,Aegithalos caudatus
4632,ANTRIC,Richard's Pipit,AVES,Passeriformes,Anthus richardi
4641,CERGAL,Rufous-tailed Scrub-Robin,AVES,Passeriformes,Cercotrichas galactotes
4668,IDUCAL,Booted Warbler,AVES,Passeriformes,Iduna caligata
4716,PYRMUR,Azores Bullfinch,AVES,Passeriformes,Pyrrhula murina
4723,SAXDAC,Fuerteventura Stonechat,AVES,Passeriformes,Saxicola dacotiae
4730,SITTEP,Eastern Rock Nuthatch,AVES,Passeriformes,Sitta tephronota
4731,STUUNI,Spotless Starling,AVES,Passeriformes,Sturnus unicolor
4625,ACRMEL,Moustached Warbler,AVES,Passeriformes,Acrocephalus melanopogon
4640,CARCOR,Corsican Finch,AVES,Passeriformes,Carduelis corsicana
4687,MONNIV,White-winged Snowfinch,AVES,Passeriformes,Montifringilla nivalis
4633,ANTCAM,Tawny Pipit,AVES,Passeriformes,Anthus campestris
4636,ANTPET,Rock Pipit,AVES,Passeriformes,Anthus petrosus
4637,BUCGIT,Trumpeter Finch,AVES,Passeriformes,Bucanetes githagineus
4638,CALBRA,Greater Short-toed Lark,AVES,Passeriformes,Calandrella brachydactyla
4639,CARCIT,Citril Finch,AVES,Passeriformes,Carduelis citrinella
4642,CERFAM,Eurasian Treecreeper,AVES,Passeriformes,Certhia familiaris
4643,CERBRA,Short-toed Treecreeper,AVES,Passeriformes,Certhia brachydactyla
4646,CINCIN,White-throated Dipper,AVES,Passeriformes,Cinclus cinclus
4645,CHEDUP,Dupont's Lark,AVES,Passeriformes,Chersophilus duponti
4650,EMBCIT,Yellowhammer,AVES,Passeriformes,Emberiza citrinella
4651,EMBCIR,Cirl Bunting,AVES,Passeriformes,Emberiza cirlus
4653,EMBHOR,Ortolan Bunting,AVES,Passeriformes,Emberiza hortulana
4688,MOTFLA,Western Yellow Wagtail,AVES,Passeriformes,Motacilla flava
4654,EMBMEL,Black-headed Bunting,AVES,Passeriformes,Emberiza melanocephala
4655,EMBCIN,Cinereous Bunting,AVES,Passeriformes,Emberiza cineracea
4658,FICALB,Collared Flycatcher,AVES,Passeriformes,Ficedula albicollis
4659,FICHYP,European Pied Flycatcher,AVES,Passeriformes,Ficedula hypoleuca
4660,FICSEM,Semicollared Flycatcher,AVES,Passeriformes,Ficedula semitorquata
4661,FRITEY,Blue Chaffinch,AVES,Passeriformes,Fringilla teydea
4662,GALCRI,Crested Lark,AVES,Passeriformes,Galerida cristata
4663,GALTHE,Thekla's Lark,AVES,Passeriformes,Galerida theklae
4664,GARGLA,Eurasian Jay,AVES,Passeriformes,Garrulus glandarius
4665,HIPICT,Icterine Warbler,AVES,Passeriformes,Hippolais icterina
4666,HIPPOL,Melodious Warbler,AVES,Passeriformes,Hippolais polyglotta
4667,HIPOLI,Olive-tree Warbler,AVES,Passeriformes,Hippolais olivetorum
4669,IRAGUT,White-throated Robin,AVES,Passeriformes,Irania gutturalis
4671,LANMIN,Lesser Gray Shrike,AVES,Passeriformes,Lanius minor
4672,LANEXC,Great Gray Shrike,AVES,Passeriformes,Lanius excubitor
4673,LANSEN,Woodchat Shrike,AVES,Passeriformes,Lanius senator
4674,LANNUB,Masked Shrike,AVES,Passeriformes,Lanius nubicus
4675,LOCNAE,Common Grasshopper-Warbler,AVES,Passeriformes,Locustella naevia
4676,LOCLUS,Savi's Warbler,AVES,Passeriformes,Locustella luscinioides
4678,LOXSCO,Scottish Crossbill,AVES,Passeriformes,Loxia scotica
4679,LULARB,Wood Lark,AVES,Passeriformes,Lullula arborea
601,BRNO,Brown Noddy,AVES,Charadriiformes,Anous stolidus
4684,MELYEL,Black Lark,AVES,Passeriformes,Melanocorypha yeltoniensis
4690,OENHIS,Western Black-eared Wheatear,AVES,Passeriformes,Oenanthe hispanica
4692,OENISA,Isabelline Wheatear,AVES,Passeriformes,Oenanthe isabellina
4694,OENCYP,Cyprus Wheatear,AVES,Passeriformes,Oenanthe cypriaca
4695,ORIORI,Eurasian Golden Oriole,AVES,Passeriformes,Oriolus oriolus
4696,PANBIA,Bearded Reedling,AVES,Passeriformes,Panurus biarmicus
434,BATE,Baikal Teal,AVES,Anseriformes,Sibirionetta formosa
4698,PASHIS,Spanish Sparrow,AVES,Passeriformes,Passer hispaniolensis
4699,PASITA,Italian Sparrow,AVES,Passeriformes,Passer italiae
4700,PERINF,Siberian Jay,AVES,Passeriformes,Perisoreus infaustus
4701,PETPET,Rock Sparrow,AVES,Passeriformes,Petronia petronia
4702,PHOOCH,Black Redstart,AVES,Passeriformes,Phoenicurus ochruros
4703,PHYTRO,Greenish Warbler,AVES,Passeriformes,Phylloscopus trochiloides
4704,PHYBON,Western Bonelli's Warbler,AVES,Passeriformes,Phylloscopus bonelli
4705,PHYCAN,Canary Islands Chiffchaff,AVES,Passeriformes,Phylloscopus canariensis
4706,PHYIBE,Iberian Chiffchaff,AVES,Passeriformes,Phylloscopus ibericus
4707,PICPIC,Eurasian Magpie,AVES,Passeriformes,Pica pica
391,ACWO,Acorn Woodpecker,AVES,Piciformes,Melanerpes formicivorus
4677,LOXPYT,Parrot Crossbill,AVES,Passeriformes,Loxia pytyopsittacus
4708,PRUMOD,Dunnock,AVES,Passeriformes,Prunella modularis
4709,PRUCOL,Alpine Accentor,AVES,Passeriformes,Prunella collaris
4710,PRUATR,Black-throated Accentor,AVES,Passeriformes,Prunella atrogularis
4711,PRUOCU,Radde's Accentor,AVES,Passeriformes,Prunella ocularis
4714,PYRGRA,Yellow-billed Chough,AVES,Passeriformes,Pyrrhocorax graculus
4715,PYRPYR,Red-billed Chough,AVES,Passeriformes,Pyrrhocorax pyrrhocorax
4720,REGMAD,Madeira Firecrest,AVES,Passeriformes,Regulus madeirensis
4721,REMPEN,Eurasian Penduline-Tit,AVES,Passeriformes,Remiz pendulinus
4722,SAXRUB,Whinchat,AVES,Passeriformes,Saxicola rubetra
4733,TICMUR,Wallcreeper,AVES,Passeriformes,Tichodroma muraria
4736,TURTOR,Ring Ouzel,AVES,Passeriformes,Turdus torquatus
4725,SERPUS,Fire-fronted Serin,AVES,Passeriformes,Serinus pusillus
515,BBIS,Broad-billed Sandpiper,AVES,Charadriiformes,Calidris falcinellus
4576,BESW,Tundra Swan (Bewick's),AVES,Anseriformes,Cygnus columbianus bewickii
184,UDSG,Unidentified Dusky/Sooty Grouse,AVES,Galliformes,Dendrapagus obscurus / fuliginosus
4726,SITWHI,Corsican Nuthatch,AVES,Passeriformes,Sitta whiteheadi
4727,SITEUR,Eurasian Nuthatch,AVES,Passeriformes,Sitta europaea
1335,ICGU,Iceland Gull,AVES,Charadriiformes,Larus glaucoides
4728,SITKRU,Kruper's Nuthatch,AVES,Passeriformes,Sitta krueperi
4732,SYLBOR,Garden Warbler,AVES,Passeriformes,Sylvia borin
2899,TACACU,Short-beaked echidna,AVES,Monotremata,Tachyglossus aculeatus
4649,CORCOR,Carrion Crow,AVES,Passeriformes,Corvus corone
1363,JATO,Jamaican Tody,AVES,Coraciiformes,Todus todus
429,BAQU,Banded Quail,AVES,Galliformes,Philortyx fasciatus
427,BAPA,Barred Parakeet,AVES,Psittaciformes,Bolborhynchus lineola
425,BANO,Barn Owl,AVES,Strigiformes,Tyto alba
419,BAHA,Barred Hawk,AVES,Accipitriformes,Morphnarchus princeps
430,BARG,Barnacle Goose,AVES,Anseriformes,Branta leucopsis
443,BBAL,Black-browed Albatross,AVES,Procellariiformes,Thalassarche melanophris
359,ALHU,Allen's Hummingbird,AVES,Apodiformes,Selasphorus sasin
361,ALSW,Alpine Swift,AVES,Apodiformes,Apus melba
368,ANHU,Anna's Hummingbird,AVES,Apodiformes,Calypte anna
633,BTTH,Bare-throated Tiger-Heron,AVES,Pelecaniformes,Tigrisoma mexicanum
2369,RFLO,Rosy-faced Lovebird,AVES,Psittaciformes,Agapornis roseicollis
1029,CPOT,Common Potoo,AVES,Nyctibiiformes,Nyctibius griseus
921,BWHA,Broad-winged Hawk,AVES,Accipitriformes,Buteo platypterus
883,FEHA,Ferruginous Hawk,AVES,Accipitriformes,Buteo regalis
949,RLHA,Rough-legged Hawk,AVES,Accipitriformes,Buteo lagopus
1033,CREA,Crested Eagle,AVES,Accipitriformes,Morphnus guianensis
875,CACG,Cackling Goose,AVES,Anseriformes,Branta hutchinsii
906,DODU,Domestic Duck,AVES,Anseriformes,Anas platyrhynchos domesticus
885,GOOS,Domestic Goose,AVES,Anseriformes,Anser domesticus
894,SORA,Sora,AVES,Gruiformes,Porzana carolina
626,BTPI,Band-tailed Pigeon,AVES,Columbiformes,Patagioenas fasciata
866,CONI,Common Nighthawk,AVES,Caprimulgiformes,Chordeiles minor
638,BULS,Buller's Shearwater,AVES,Procellariiformes,Ardenna bulleri
1028,CPAT,Cuban Parrot,AVES,Psittaciformes,Amazona leucocephala
1088,EAQU,Eared Quetzal,AVES,Trogoniformes,Euptilotis neoxenus
1368,JOPE,Jouanin's Petrel,AVES,Procellariiformes,Bulweria fallax
1580,ORCU,Oriental Cuckoo,AVES,Cuculiformes,Cuculus optatus
1090,ECHU,Emerald-chinned Hummingbird,AVES,Apodiformes,Abeillia abeillei
1309,HIEM,Hispaniolan Emerald,AVES,Apodiformes,Chlorostilbon swainsonii
2320,CWWI,Chuck-will's-widow,AVES,Caprimulgiformes,Antrostomus carolinensis
1105,EUCO,Eurasian Coot,AVES,Gruiformes,Fulica atra
1208,GHQU,Golden-headed Quetzal,AVES,Trogoniformes,Pharomachrus auriceps
919,BLTE,Black Tern,AVES,Charadriiformes,Chlidonias niger
4779,TCHU,Turquoise-crowned Hummingbird,AVES,Apodiformes,Cynanthus doubledayi
1113,EUOY,Eurasian Oystercatcher,AVES,Charadriiformes,Haematopus ostralegus
873,BNST,Black-necked Stilt,AVES,Charadriiformes,Himantopus mexicanus
327,MOSE,Morelet's Seedeater,AVES,Passeriformes,Sporophila morelleti
365,AMKI,Amazon Kingfisher,AVES,Coraciiformes,Chloroceryle amazona
218,USWN,Unidentified Swan,AVES,Anseriformes,Cygnus 
475,BBWQ,Black-breasted Wood-Quail,AVES,Galliformes,Odontophorus leucolaemus
390,YBLO,Yellow-billed Loon,AVES,Gaviiformes,Gavia adamsii
815,YBCU,Yellow-billed Cuckoo,AVES,Cuculiformes,Coccyzus americanus
474,BBWD,Black-bellied Whistling-Duck,AVES,Anseriformes,Dendrocygna autumnalis
722,COEI,Common Eider,AVES,Anseriformes,Somateria mollissima
508,BEAH,Beautiful Hummingbird,AVES,Apodiformes,Calothorax pulcher
406,AZGA,Azure Gallinule,AVES,Gruiformes,Porphyrio flavirostris
407,AZRA,Aztec Rail,AVES,Gruiformes,Rallus tenuirostris
394,YBPA,Yellow-billed Parrot,AVES,Psittaciformes,Amazona collaria
467,BBPA,Black-billed Parrot,AVES,Psittaciformes,Amazona agilis
547,BHQD,Blue-headed Quail-Dove,AVES,Columbiformes,Starnoenas cyanocephala
583,BLRA,Black Rail,AVES,Gruiformes,Laterallus jamaicensis
486,BCHH,Blue-chested Hummingbird,AVES,Apodiformes,Amazilia amabilis
543,BHHU,Blue-headed Hummingbird,AVES,Apodiformes,Cyanophaia bicolor
560,BLBH,Black-bellied Hummingbird,AVES,Apodiformes,Eupherusa nigriventris
576,YNPA,Yellow-naped Parrot,AVES,Psittaciformes,Amazona auropalliata
566,BLGU,Black Guillemot,AVES,Charadriiformes,Cepphus grylle
2759,NOCR,Northwestern Crow,AVES,Passeriformes,Corvus caurinus
372,ANPI,Antillean Piculet,AVES,Piciformes,Nesoctites micromegas
382,ARWO,Arizona Woodpecker,AVES,Piciformes,Picoides arizonae
4750,PICCAN,Gray-headed Woodpecker,AVES,Piciformes,Picus canus
2285,BBPL,Black-bellied Plover,AVES,Charadriiformes,Pluvialis squatarola
2316,COSA,Common Sandpiper,AVES,Charadriiformes,Actitis hypoleucos
2323,EUWO,Eurasian Woodcock,AVES,Charadriiformes,Scolopax rusticola
716,BLSW,Black Swift,AVES,Apodiformes,Cypseloides niger
676,CBCU,Chestnut-bellied Cuckoo,AVES,Cuculiformes,Coccyzus pluvialis
719,CAHU,Calliope Hummingbird,AVES,Apodiformes,Selaphorus calliope
701,CHEG,Chinese Egret,AVES,Pelecaniformes,Egretta eulophotes
677,CBSA,Chestnut-bellied Sandgrouse,AVES,Pterocliformes,Pterocles exustus
729,GREG,Great Egret,AVES,Pelecaniformes,Ardea alba
730,GRHE,Green Heron,AVES,Pelecaniformes,Butorides virescens
734,LEBI,Least Bittern,AVES,Pelecaniformes,Ixobrychus exilis
696,CFMA,Chestnut-fronted Macaw,AVES,Psittaciformes,Ara severus
718,BUFF,Bufflehead,AVES,Anseriformes,Bucephala albeola
1836,SCSE,Slate-colored Seedeater,AVES,Passeriformes,Sporophila schistacea
724,COGO,Common Goldeneye,AVES,Anseriformes,Bucephala clangula
725,COME,Common Merganser,AVES,Anseriformes,Mergus merganser
780,WWSC,White-winged Scoter,AVES,Anseriformes,Melanitta deglandi
867,SEOW,Short-eared Owl,AVES,Strigiformes,Asio flammeus
774,TUDU,Tufted Duck,AVES,Anseriformes,Aythya fuligula
781,BAGO,Barrow's Goldeneye,AVES,Anseriformes,Bucephala islandica
886,HADU,Harlequin Duck,AVES,Anseriformes,Histrionicus histrionicus
4741,PELONO,Great White Pelican,AVES,Pelecaniformes,Pelecanus onocrotalus
623,BTGD,Black-tailed Godwit,AVES,Charadriiformes,Limosa limosa
341,STSC,Stejneger's Scoter,AVES,Anseriformes,Melanitta stejnegeri
1292,HAEA,Harpy Eagle,AVES,Accipitriformes,Harpia harpyja
941,NOBO,Northern Bobwhite,AVES,Galliformes,Colinus virginianus
870,UNBU,Unidentified Buteo,AVES,Accipitriformes,Buteo 
925,COHA,Cooper's Hawk,AVES,Accipitriformes,Accipiter cooperii
955,SSHA,Sharp-shinned Hawk,AVES,Accipitriformes,Accipiter striatus
945,OSPR,Osprey,AVES,Accipitriformes,Pandion haliaetus
932,GADW,Gadwall,AVES,Anseriformes,Anas strepera
1014,COSC,Common Scoter,AVES,Anseriformes,Melanitta nigra
978,CIHU,Cinnamon Hummingbird,AVES,Apodiformes,Amazilia rutila
1042,CRQD,Crested Quail-Dove,AVES,Columbiformes,Geotrygon versicolor
690,BADO,Barred Owl,AVES,Strigiformes,Strix varia
1087,EADO,Eared Dove,AVES,Columbiformes,Zenaida auriculata
1041,CRPO,Costa Rican Pygmy-Owl,AVES,Strigiformes,Glaucidium costaricanum
999,COHE,Cocoi Heron,AVES,Pelecaniformes,Ardea cocoi
993,CODU,Comb Duck,AVES,Anseriformes,Sarkidiornis melanotos
1064,CUTR,Cuban Trogon,AVES,Trogoniformes,Priotelus temnurus
1011,COPO,Common Poorwill,AVES,Caprimulgiformes,Phalaenoptilus nuttallii
994,COEM,Cozumel Emerald,AVES,Apodiformes,Chlorostilbon forficatus
1018,COSW,Common Swift,AVES,Apodiformes,Apus apus
1043,CRSW,Costa Rican Swift,AVES,Apodiformes,Chaetura fumosa
1027,CPAK,Cuban Parakeet,AVES,Psittaciformes,Psittacara euops
1163,GATR,Gartered Trogon,AVES,Trogoniformes,Trogon caligatus
1164,GBAN,Groove-billed Ani,AVES,Cuculiformes,Crotophaga sulcirostris
884,HAWO,Hairy Woodpecker,AVES,Piciformes,Dryobates villosus
776,WATA,Wandering Tattler,AVES,Charadriiformes,Tringa incana
768,SESA,Semipalmated Sandpiper,AVES,Charadriiformes,Calidris pusilla
1132,FEPO,Ferruginous Pygmy-Owl,AVES,Strigiformes,Glaucidium brasilianum
1167,GBCR,Gray-breasted Crake,AVES,Gruiformes,Laterallus exilis
1136,FLOW,Flammulated Owl,AVES,Strigiformes,Psiloscops flammeolus
1144,FTHE,Fasciated Tiger-Heron,AVES,Pelecaniformes,Tigrisoma fasciatum
1119,EUWI,Eurasian Wigeon,AVES,Anseriformes,Mareca penelope
1160,GARK,Green-and-rufous Kingfisher,AVES,Coraciiformes,Chloroceryle inda
1076,DTKI,Double-toothed Kite,AVES,Accipitriformes,Harpagus bidentatus
1050,CUBH,Cuban Black Hawk,AVES,Accipitriformes,Buteogallus gundlachii
1150,FUWD,Fulvous Whistling-Duck,AVES,Anseriformes,Dendrocygna bicolor
1159,GARG,Garganey,AVES,Anseriformes,Spatula querquedula
1153,GAEM,Garden Emerald,AVES,Apodiformes,Chlorostilbon assimilis
1092,EHOB,Eurasian Hobby,AVES,Falconiformes,Falco subbuteo
4619,COQU,Common Quail,AVES,Galliformes,Coturnix coturnix
1024,PRFA,Prairie Falcon,AVES,Falconiformes,Falco mexicanus
995,COFF,Collared Forest-Falcon,AVES,Falconiformes,Micrastur semitorquatus
175,HALH,Harlan's Hawk,AVES,Accipitriformes,Buteo jamaicensis harlani
1169,GBLH,Great Black Hawk,AVES,Accipitriformes,Buteogallus urubitinga
1217,GLHA,Gray-lined Hawk,AVES,Accipitriformes,Buteo nitidus
1722,RFFA,Red-footed Falcon,AVES,Falconiformes,Falco vespertinus
1172,GBTE,Gull-billed Tern,AVES,Charadriiformes,Gelochelidon nilotica
1120,EUWR,Eurasian Wryneck,AVES,Piciformes,Jynx torquilla
952,SAND,Sanderling,AVES,Charadriiformes,Calidris alba
1075,DSTK,Double-striped Thick-knee,AVES,Charadriiformes,Burhinus bistriatus
1129,FECU,Far Eastern Curlew,AVES,Charadriiformes,Numenius madagascariensis
757,PAJA,Parasitic Jaeger,AVES,Charadriiformes,Stercorarius parasiticus
517,YHCA,Yellow-headed Caracara,AVES,Falconiformes,Milvago chimachima
1170,GBMG,Green-breasted Mountain-gem,AVES,Apodiformes,Lampornis sybillae
1179,GCBR,Green-crowned Brilliant,AVES,Apodiformes,Heliodoxa jacula
1219,GMAG,Green Mango,AVES,Apodiformes,Anthracothorax viridis
1181,GCEM,Golden-crowned Emerald,AVES,Apodiformes,Chlorostilbon auriceps
1798,SATE,Sandwich Tern,AVES,Charadriiformes,Thalasseus sandvicensis
1191,GFHU,Green-fronted Hummingbird,AVES,Apodiformes,Amazilia viridifrons
1196,GFRL,Green-fronted Lancebill,AVES,Apodiformes,Doryfera ludovicae
1218,GLTH,Glow-throated Hummingbird,AVES,Apodiformes,Selasphorus ardens
1080,DUPI,Dusky Pigeon,AVES,Columbiformes,Patagioenas goodsoni
2393,AFCD,African Collared-Dove,AVES,Columbiformes,Streptopelia roseogrisea
1180,GCDO,Gray-chested Dove,AVES,Columbiformes,Leptotila cassinii
1195,GFQD,Gray-fronted Quail-Dove,AVES,Columbiformes,Geotrygon caniceps
1201,GHDO,Gray-headed Dove,AVES,Columbiformes,Leptotila plumbeiceps
1704,RCQD,Russet-crowned Quail-Dove,AVES,Columbiformes,Zentrygon goldmani
1131,FEPE,Fea's Petrel,AVES,Procellariiformes,Pterodroma feae
1161,GASH,Galapagos Shearwater,AVES,Procellariiformes,Puffinus subalaris
1315,GUSP,Guadalupe Storm-Petrel,AVES,Procellariiformes,Hydrobates macrodactyla
433,BASO,Balsas Screech-Owl,AVES,Strigiformes,Megascops seductus
2193,BESO,Bearded Screech-Owl,AVES,Strigiformes,Megascops barbarus
580,BLOW,Bare-legged Owl,AVES,Strigiformes,Margarobyas lawrencii
1060,CUPO,Cuban Pygmy-Owl,AVES,Strigiformes,Glaucidium siju
1149,FUOW,Fulvous Owl,AVES,Strigiformes,Strix fulvescens
1230,GRAH,Gray Heron,AVES,Pelecaniformes,Ardea cinerea
1095,ELQU,Elegant Quail,AVES,Galliformes,Callipepla douglasii
1246,GRHA,Gray Hawk,AVES,Accipitriformes,Buteo plagiatus
1802,SBCU,Slender-billed Curlew,AVES,Charadriiformes,Numenius tenuirostris
1298,HASH,Harris's Hawk,AVES,Accipitriformes,Parabuteo unicinctus
1244,GRGO,Graylag Goose,AVES,Anseriformes,Anser anser
1158,GAQU,Gambel's Quail,AVES,Galliformes,Callipepla gambelii
1349,HACO,Hawaiian Coot,AVES,Gruiformes,Fulica alai
1241,GREP,Green Parakeet,AVES,Psittaciformes,Psittacara holochlorus
1265,GRTI,Great Tinamou,AVES,Tinamiformes,Tinamus major
1242,GRET,Green Thorntail,AVES,Apodiformes,Discosura conversii
1255,GRPU,Greenish Puffleg,AVES,Apodiformes,Haplophaedia aureliae
1257,GRSA,Green Sandpiper,AVES,Charadriiformes,Tringa ochropus
1358,JAOW,Jamaican Owl,AVES,Strigiformes,Pseudoscops grammicus
1311,HILC,Hispaniolan Lizard-Cuckoo,AVES,Cuculiformes,Coccyzus longirostris
1888,SOEA,Solitary Eagle,AVES,Accipitriformes,Buteogallus solitarius
1903,SPEI,Spectacled Eider,AVES,Anseriformes,Somateria fischeri
1310,HIGU,Highland Guan,AVES,Galliformes,Penelopina nigra
1301,HAWH,Hawaiian Hawk,AVES,Accipitriformes,Buteo solitarius
1329,HPAK,Hispaniolan Parakeet,AVES,Psittaciformes,Psittacara chloropterus
1318,HITI,Highland Tinamou,AVES,Tinamiformes,Nothocercus bonapartei
1319,HITR,Hispaniolan Trogon,AVES,Trogoniformes,Priotelus roseigaster
1322,HOEM,Honduran Emerald,AVES,Apodiformes,Amazilia luciae
1331,HUSA,Humboldt's Sapphire,AVES,Apodiformes,Hylocharis humboldtii
1343,INWO,Inagua Woodstar,AVES,Apodiformes,Calliphlox lyrura
1339,INDO,Inca Dove,AVES,Columbiformes,Columbina inca
1999,TOSH,Townsend's Shearwater,AVES,Procellariiformes,Puffinus auricularis
2275,TOSP,Townsend's Storm-Petrel,AVES,Procellariiformes,Hydrobates socorroensis
2009,TRPE,Trindade Petrel,AVES,Procellariiformes,Pterodroma arminjoniana
2260,WCAL,White-capped Albatross,AVES,Procellariiformes,Thalassarche cauta
1912,SPTA,Speckled Tanager,AVES,Passeriformes,Tangara guttata
1913,SPTH,Spectacled Thrush,AVES,Passeriformes,Turdus nudigenis
1941,STON,Stonechat,AVES,Passeriformes,Saxicola torquatus
1430,LERO,Lesser Roadrunner,AVES,Cuculiformes,Geococcyx velox
1959,SUNG,Sungrebe,AVES,Gruiformes,Heliornis fulica
1376,KAPH,Kalij Pheasant,AVES,Galliformes,Lophura leucomelanos
1402,LASW,Lesser Antillean Swift,AVES,Apodiformes,Chaetura martinica
1411,LBST,Long-billed Starthroat,AVES,Apodiformes,Heliomaster longirostris
1947,STRM,Streamertail,AVES,Apodiformes,Trochilus polytmus
248,UNSC,Unidentified Greater / Lesser Scaup,AVES,Anseriformes,Aythya marila / affinis
732,HOME,Hooded Merganser,AVES,Anseriformes,Lophodytes cucullatus
1174,GBWO,Gray-breasted Woodpecker,AVES,Piciformes,Melanerpes hypopolius
1223,GNWO,Golden-naped Woodpecker,AVES,Piciformes,Melanerpes chrysauchen
1236,GRCW,Gray-crowned Woodpecker,AVES,Piciformes,Colaptes auricularis
1286,GUWO,Guadeloupe Woodpecker,AVES,Piciformes,Melanerpes herminieri
740,MUSW,Mute Swan,AVES,Anseriformes,Cygnus olor
759,RBME,Red-breasted Merganser,AVES,Anseriformes,Mergus serrator
1681,RBEC,Rufous-bellied Chachalaca,AVES,Galliformes,Ortalis wagleri
1471,MADU,Masked Duck,AVES,Anseriformes,Nomonyx dominicus
1460,LTTR,Lattice-tailed Trogon,AVES,Trogoniformes,Trogon clathratus
2020,YUNI,Yucatan Nightjar,AVES,Caprimulgiformes,Antrostomus badius
1038,CRMU,Craveri's Murrelet,AVES,Charadriiformes,Synthliboramphus craveri
607,BRTE,Bridled Tern,AVES,Charadriiformes,Onychoprion anaethetus
1287,GWGU,Glaucous-winged Gull,AVES,Charadriiformes,Larus glaucescens
1407,LBBG,Lesser Black-backed Gull,AVES,Charadriiformes,Larus fuscus
1412,LBTE,Large-billed Tern,AVES,Charadriiformes,Phaetusa simplex
1917,SPWQ,Spotted Wood-Quail,AVES,Galliformes,Odontophorus guttatus
1469,MABO,Masked Booby,AVES,Suliformes,Sula dactylatra
1472,MAFR,Magnificent Frigatebird,AVES,Suliformes,Fregata magnificens
1445,LITI,Little Tinamou,AVES,Tinamiformes,Crypturellus soui
444,BBEH,Buff-bellied Hummingbird,AVES,Apodiformes,Amazilia yucatanensis
616,BTAH,Broad-tailed Hummingbird,AVES,Apodiformes,Selasphorus platycercus
2059,VEHU,Vervain Hummingbird,AVES,Apodiformes,Mellisuga minima
2128,WEHU,White-eared Hummingbird,AVES,Apodiformes,Hylocharis leucotis
1432,LEVI,Lesser Violetear,AVES,Apodiformes,Colibri cyanotus
656,CAEM,Canivet's Emerald,AVES,Apodiformes,Chlorostilbon canivetii
1046,CRWO,Crowned Woodnymph,AVES,Apodiformes,Thalurania colombica
1527,NOBB,Northern Boobook,AVES,Strigiformes,Ninox japonica
1515,MUDU,Muscovy Duck,AVES,Anseriformes,Cairina moschata
1581,ORGO,Orinoco Goose,AVES,Anseriformes,Neochen jubata
1555,OBQD,Olive-backed Quail-Dove,AVES,Columbiformes,Leptotrygon veraguensis
1518,MWPW,Mexican Whip-poor-will,AVES,Caprimulgiformes,Antrostomus arizonae
1517,MUPE,Murphy's Petrel,AVES,Procellariiformes,Pterodroma ultima
1523,NESH,Newell's Shearwater,AVES,Procellariiformes,Puffinus newelli
2197,BTBO,Black-throated Bobwhite,AVES,Galliformes,Colinus nigrogularis
2340,HISN,Himalayan Snowcock,AVES,Galliformes,Tetraogallus himalayensis
2301,BLFR,Black Francolin,AVES,Galliformes,Francolinus francolinus
